accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,smoothing_alpha,decision_mode,score_window,score_threshold,anomaly_threshold,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density,smoothing,learning_rate,dirichlet_smoothing_enabled,dirichlet_alpha,dirichlet_prior_mode
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.04727272727272727,0.026022304832713755,1.0,0.050724637681159424,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.03636363636363636,0.025735294117647058,1.0,0.05017921146953405,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.04,0.025830258302583026,1.0,0.050359712230215826,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.06909090909090909,0.026615969581749048,1.0,0.05185185185185185,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.08727272727272728,0.027131782945736434,1.0,0.052830188679245285,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.06909090909090909,0.026615969581749048,1.0,0.05185185185185185,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.07636363636363637,0.02681992337164751,1.0,0.05223880597014925,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.06909090909090909,0.026615969581749048,1.0,0.05185185185185185,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.06909090909090909,0.026615969581749048,1.0,0.05185185185185185,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.06909090909090909,0.026615969581749048,1.0,0.05185185185185185,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.05090909090909091,0.026119402985074626,1.0,0.05090909090909091,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.06909090909090909,0.026615969581749048,1.0,0.05185185185185185,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.07272727272727272,0.026717557251908396,1.0,0.05204460966542751,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.22181818181818183,0.0273972602739726,0.8571428571428571,0.05309734513274336,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.24,0.028037383177570093,0.8571428571428571,0.05429864253393665,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.22181818181818183,0.0273972602739726,0.8571428571428571,0.05309734513274336,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.24,0.028037383177570093,0.8571428571428571,0.05429864253393665,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.22181818181818183,0.0273972602739726,0.8571428571428571,0.05309734513274336,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.21454545454545454,0.027149321266968326,0.8571428571428571,0.05263157894736842,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.22181818181818183,0.0273972602739726,0.8571428571428571,0.05309734513274336,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.1781818181818182,0.025974025974025976,0.8571428571428571,0.05042016806722689,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.22181818181818183,0.0273972602739726,0.8571428571428571,0.05309734513274336,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.23636363636363636,0.027906976744186046,0.8571428571428571,0.05405405405405406,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.4763636363636364,0.0,0.0,0.0,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,2.3026,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
0.509090909090909,0.0,0.0,0.0,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,2.3026,0.05,,226,26,434,0.07385976855003404,True,0.0,True,5.0,uniform
