accuracy,precision,recall,f1_score,scenario,dataset,fold,seed,window_size,alphabet_size,order,smoothing_alpha,decision_mode,score_window,score_threshold,anomaly_threshold,max_mapping_distance,num_states,vocab_size,num_transitions,transition_density,smoothing,learning_rate,transition_confidence_enabled,transition_confidence_k,transition_confidence_weight,transition_confidence_mode,transition_confidence_use_transition_count
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.001,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.005,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.01,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.05,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.1054,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.2231,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.3567,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.5108,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.6931,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.03272727272727273,0.02564102564102564,1.0,0.05,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,0.9163,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05454545454545454,0.026217228464419477,1.0,0.051094890510948905,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.06545454545454546,0.026515151515151516,1.0,0.05166051660516605,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05454545454545454,0.026217228464419477,1.0,0.051094890510948905,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.06181818181818182,0.026415094339622643,1.0,0.051470588235294115,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05454545454545454,0.026217228464419477,1.0,0.051094890510948905,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05454545454545454,0.026217228464419477,1.0,0.051094890510948905,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05454545454545454,0.026217228464419477,1.0,0.051094890510948905,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.04363636363636364,0.025925925925925925,1.0,0.05054151624548736,gaussian_noise,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05454545454545454,0.026217228464419477,1.0,0.051094890510948905,original,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.05818181818181818,0.02631578947368421,1.0,0.05128205128205128,gaussian_noise,BATADAL,single,999,3,3,3,0.1,avg_negative_log,5,1.204,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.16,0.029411764705882353,1.0,0.05714285714285714,original,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.1781818181818182,0.030042918454935622,1.0,0.058333333333333334,gaussian_noise,BATADAL,single,42,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.16,0.029411764705882353,1.0,0.05714285714285714,original,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.17454545454545456,0.029914529914529916,1.0,0.058091286307053944,gaussian_noise,BATADAL,single,123,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.16,0.029411764705882353,1.0,0.05714285714285714,original,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.15272727272727274,0.029166666666666667,1.0,0.05668016194331984,gaussian_noise,BATADAL,single,2026,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
0.16,0.029411764705882353,1.0,0.05714285714285714,original,BATADAL,single,7,3,3,3,0.1,avg_negative_log,5,1.6094,0.05,,226,26,434,0.07385976855003404,True,0.0,True,10.0,0.5,additive,True
